SMILES,SENTENCE
Oc1c(OC)cc(cc1OC)/C=C/C,"sweet,spicy"
C(=C/c1cc(OC)c(c(OC)c1)O)\C,"sweet,spicy"
C(\C)=C/c1cc(OC)c(c(c1)OC)O,"sweet,spicy"
Oc1c(cc(cc1OC)/C=C/C)OC,"sweet,spicy"
c1(cc(OC)c(c(OC)c1)O)/C=C/C,"sweet,spicy"
COc1c(c(OC)cc(/C=C/C)c1)O,"sweet,spicy"
C/C=C/c1cc(c(c(c1)OC)O)OC,"sweet,spicy"
COc1c(c(OC)cc(c1)/C=C/C)O,"sweet,spicy"
c1(O)c(cc(cc1OC)/C=C/C)OC,"sweet,spicy"
C(=C/c1cc(OC)c(O)c(c1)OC)\C,"sweet,spicy"
C(=C/C)\c1cc(OC)c(c(c1)OC)O,"sweet,spicy"
O(c1c(c(cc(c1)/C=C/C)OC)O)C,"sweet,spicy"
c1c(c(c(OC)cc1/C=C/C)O)OC,"sweet,spicy"
c1c(OC)c(O)c(cc1/C=C/C)OC,"sweet,spicy"
O(C)c1cc(cc(c1O)OC)/C=C/C,"sweet,spicy"
C(C)(C(C)C)=O,"camphor"
C(C(C)C)(C)=O,"camphor"
CC(C(C)C)=O,"camphor"
C(C)(C)C(=O)C,"camphor"
CC(C)C(=O)C,"camphor"
C(=O)(C(C)C)C,"camphor"
C(C)(=O)C(C)C,"camphor"
CC(=O)C(C)C,"camphor"
CC(C)C(C)=O,"camphor"
O=C(C(C)C)C,"camphor"
C(C(C)C)(=O)C,"camphor"
O=C(C)C(C)C,"camphor"
C(C)(C(C)=O)C,"camphor"
c1cc(ccc1C=CC=O)C(C)C,"spicy,ambery"
C(C=Cc1ccc(cc1)C(C)C)=O,"spicy,ambery"
C(=O)C=Cc1ccc(C(C)C)cc1,"spicy,ambery"
c1(C=CC=O)ccc(cc1)C(C)C,"spicy,ambery"
C(C=O)=Cc1ccc(C(C)C)cc1,"spicy,ambery"
c1c(C(C)C)ccc(C=CC=O)c1,"spicy,ambery"
C(=Cc1ccc(cc1)C(C)C)C=O,"spicy,ambery"
C(C)(c1ccc(cc1)C=CC=O)C,"spicy,ambery"
c1(C(C)C)ccc(C=CC=O)cc1,"spicy,ambery"
CC(C)c1ccc(C=CC=O)cc1,"spicy,ambery"
O=CC=Cc1ccc(C(C)C)cc1,"spicy,ambery"
c1cc(C(C)C)ccc1C=CC=O,"spicy,ambery"
C(c1ccc(C(C)C)cc1)=CC=O,"spicy,ambery"
C(c1ccc(C=CC=O)cc1)(C)C,"spicy,ambery"
CC(c1ccc(cc1)C=CC=O)C,"spicy,ambery"
c1(ccc(C(C)C)cc1)C=CC=O,"spicy,ambery"
CC(c1ccc(C=CC=O)cc1)C,"spicy,ambery"
C(C=Cc1ccc(C(C)C)cc1)=O,"spicy,ambery"
n1c(c(CC)ncc1)CC,"nut,green,pepper"
c1nc(c(CC)nc1)CC,"nut,green,pepper"
n1ccnc(c1CC)CC,"nut,green,pepper"
c1cnc(CC)c(CC)n1,"nut,green,pepper"
c1(c(nccn1)CC)CC,"nut,green,pepper"
c1(CC)c(CC)nccn1,"nut,green,pepper"
c1cnc(c(CC)n1)CC,"nut,green,pepper"
CCc1nccnc1CC,"nut,green,pepper"
c1nc(CC)c(nc1)CC,"nut,green,pepper"
C(C)c1c(CC)nccn1,"nut,green,pepper"
n1c(CC)c(CC)ncc1,"nut,green,pepper"
n1c(CC)c(ncc1)CC,"nut,green,pepper"
CCc1c(nccn1)CC,"nut,green,pepper"
C(c1nccnc1CC)C,"nut,green,pepper"
c1nc(CC)c(CC)nc1,"nut,green,pepper"
CCc1c(CC)nccn1,"nut,green,pepper"
c12C(C)(C)CCC(C)(C)c2ccc(c1)C1(OC(C)CO1)C,"dry,ambery,powdery,musk"
CC1(C)c2cc(ccc2C(CC1)(C)C)C1(C)OCC(O1)C,"dry,ambery,powdery,musk"
C1(C)COC(C)(O1)c1cc2c(cc1)C(CCC2(C)C)(C)C,"dry,ambery,powdery,musk"
C1(C)(C)CCC(c2c1ccc(c2)C1(C)OCC(C)O1)(C)C,"dry,ambery,powdery,musk"
c1(cc2C(C)(CCC(c2cc1)(C)C)C)C1(C)OCC(O1)C,"dry,ambery,powdery,musk"
CC1(OC(CO1)C)c1cc2C(C)(C)CCC(C)(C)c2cc1,"dry,ambery,powdery,musk"
O1C(COC1(C)c1cc2C(CCC(c2cc1)(C)C)(C)C)C,"dry,ambery,powdery,musk"
c1cc(cc2c1C(CCC2(C)C)(C)C)C1(OC(CO1)C)C,"dry,ambery,powdery,musk"
CC1COC(C)(c2ccc3c(c2)C(C)(C)CCC3(C)C)O1,"dry,ambery,powdery,musk"
CC1(C)CCC(C)(c2c1ccc(c2)C1(C)OCC(C)O1)C,"dry,ambery,powdery,musk"
C1(C)COC(C)(c2cc3C(C)(C)CCC(C)(C)c3cc2)O1,"dry,ambery,powdery,musk"
c1(C2(C)OCC(O2)C)ccc2C(C)(C)CCC(C)(c2c1)C,"dry,ambery,powdery,musk"
CC1(c2cc(ccc2C(C)(C)CC1)C1(C)OCC(C)O1)C,"dry,ambery,powdery,musk"
C1(C)OC(C)(OC1)c1cc2c(C(CCC2(C)C)(C)C)cc1,"dry,ambery,powdery,musk"
CC1(C)c2cc(C3(OCC(C)O3)C)ccc2C(C)(CC1)C,"dry,ambery,powdery,musk"
C1OC(OC1C)(C)c1ccc2c(C(C)(CCC2(C)C)C)c1,"dry,ambery,powdery,musk"
CC1(C)c2c(cc(C3(OC(CO3)C)C)cc2)C(CC1)(C)C,"dry,ambery,powdery,musk"
C1(C)(c2c(ccc(c2)C2(OCC(O2)C)C)C(C)(CC1)C)C,"dry,ambery,powdery,musk"
CC1OC(OC1)(C)c1ccc2c(C(CCC2(C)C)(C)C)c1,"dry,ambery,powdery,musk"
c1cc2c(C(C)(C)CCC2(C)C)cc1C1(C)OC(C)CO1,"dry,ambery,powdery,musk"
c1c2c(C(C)(CCC2(C)C)C)cc(C2(C)OCC(O2)C)c1,"dry,ambery,powdery,musk"
O=CC(C)CC/C=C(\C)CCC=C(C)C,"aldehydic,lily,waxy,watery,hyacinth"
CC(C=O)CC/C=C(/CCC=C(C)C)C,"aldehydic,lily,waxy,watery,hyacinth"
C(C(C)C=O)C/C=C(/CCC=C(C)C)C,"aldehydic,lily,waxy,watery,hyacinth"
C(=CCC/C(C)=C/CCC(C)C=O)(C)C,"aldehydic,lily,waxy,watery,hyacinth"
O=CC(CC/C=C(\C)CCC=C(C)C)C,"aldehydic,lily,waxy,watery,hyacinth"
C(=O)C(CC/C=C(\C)CCC=C(C)C)C,"aldehydic,lily,waxy,watery,hyacinth"
CC(C)=CCC/C(=C/CCC(C)C=O)C,"aldehydic,lily,waxy,watery,hyacinth"
C(=CCC/C(=C/CCC(C)C=O)C)(C)C,"aldehydic,lily,waxy,watery,hyacinth"
C(CC(C=O)C)/C=C(\C)CCC=C(C)C,"aldehydic,lily,waxy,watery,hyacinth"
C(C/C=C(\C)CCC=C(C)C)C(C=O)C,"aldehydic,lily,waxy,watery,hyacinth"
CC(=CCC/C(C)=C/CCC(C=O)C)C,"aldehydic,lily,waxy,watery,hyacinth"
C(C(C)CC/C=C(\C)CCC=C(C)C)=O,"aldehydic,lily,waxy,watery,hyacinth"
C(C=C(C)C)C/C(C)=C/CCC(C=O)C,"aldehydic,lily,waxy,watery,hyacinth"
C(CC(C)C=O)/C=C(\C)CCC=C(C)C,"aldehydic,lily,waxy,watery,hyacinth"
CC(=CCC/C(=C/CCC(C)C=O)/C)C,"aldehydic,lily,waxy,watery,hyacinth"
C(C(CC/C=C(\C)CCC=C(C)C)C)=O,"aldehydic,lily,waxy,watery,hyacinth"
C(C=C(C)C)C/C(C)=C/CCC(C)C=O,"aldehydic,lily,waxy,watery,hyacinth"
C/C(=C\CCC(C=O)C)CCC=C(C)C,"aldehydic,lily,waxy,watery,hyacinth"
C(CC=C(C)C)/C(=C/CCC(C=O)C)C,"aldehydic,lily,waxy,watery,hyacinth"
c1ccccc1CCS,"plastic,sulfuric"
c1(CCS)ccccc1,"plastic,sulfuric"
c1c(CCS)cccc1,"plastic,sulfuric"
C(Cc1ccccc1)S,"plastic,sulfuric"
c1ccc(CCS)cc1,"plastic,sulfuric"
C(CS)c1ccccc1,"plastic,sulfuric"
C(S)Cc1ccccc1,"plastic,sulfuric"
c1cccc(CCS)c1,"plastic,sulfuric"
c1ccc(cc1)CCS,"plastic,sulfuric"
c1cccc(c1)CCS,"plastic,sulfuric"
c1cc(CCS)ccc1,"plastic,sulfuric"
SCCc1ccccc1,"plastic,sulfuric"
O=[N+](c1c(C)c(c(c([N+](=O)[O-])c1C(C)(C)C)C)C(C)=O)[O-],"dry,powdery,musk,floral,fruity"
c1(C)c([N+]([O-])=O)c(c([N+]([O-])=O)c(C)c1C(C)=O)C(C)(C)C,"dry,powdery,musk,floral,fruity"
CC(C)(c1c(c(c(C(C)=O)c(C)c1[N+](=O)[O-])C)[N+](=O)[O-])C,"dry,powdery,musk,floral,fruity"
c1(C(C)=O)c(c(c(c([N+]([O-])=O)c1C)C(C)(C)C)[N+]([O-])=O)C,"dry,powdery,musk,floral,fruity"
CC(c1c([N+](=O)[O-])c(C)c(C(=O)C)c(C)c1[N+]([O-])=O)(C)C,"dry,powdery,musk,floral,fruity"
[N+](=O)([O-])c1c(c(C(C)=O)c(c([N+]([O-])=O)c1C(C)(C)C)C)C,"dry,powdery,musk,floral,fruity"
c1(c(c([N+]([O-])=O)c(c(c1C)[N+]([O-])=O)C(C)(C)C)C)C(=O)C,"dry,powdery,musk,floral,fruity"
[N+]([O-])(c1c(c([N+](=O)[O-])c(C)c(C(C)=O)c1C)C(C)(C)C)=O,"dry,powdery,musk,floral,fruity"
C(=O)(c1c(C)c([N+](=O)[O-])c(c([N+](=O)[O-])c1C)C(C)(C)C)C,"dry,powdery,musk,floral,fruity"
c1(C(C)(C)C)c(c(c(C(=O)C)c(C)c1[N+]([O-])=O)C)[N+](=O)[O-],"dry,powdery,musk,floral,fruity"
Cc1c(C(C)=O)c(c(c(c1[N+]([O-])=O)C(C)(C)C)[N+](=O)[O-])C,"dry,powdery,musk,floral,fruity"
[O-][N+](=O)c1c(c(C(C)=O)c(C)c(c1C(C)(C)C)[N+]([O-])=O)C,"dry,powdery,musk,floral,fruity"
Cc1c(c(c(c(c1C(C)=O)C)[N+]([O-])=O)C(C)(C)C)[N+](=O)[O-],"dry,powdery,musk,floral,fruity"
O=[N+]([O-])c1c(C(C)(C)C)c([N+]([O-])=O)c(c(c1C)C(=O)C)C,"dry,powdery,musk,floral,fruity"
CC(c1c(c(c(c(c1[N+](=O)[O-])C)C(=O)C)C)[N+](=O)[O-])(C)C,"dry,powdery,musk,floral,fruity"
O=C(C)c1c(c(c(c([N+]([O-])=O)c1C)C(C)(C)C)[N+]([O-])=O)C,"dry,powdery,musk,floral,fruity"
[N+](=O)([O-])c1c(C)c(c(C)c([N+]([O-])=O)c1C(C)(C)C)C(C)=O,"dry,powdery,musk,floral,fruity"
C(C)(c1c([N+]([O-])=O)c(C)c(c(c1[N+]([O-])=O)C)C(=O)C)(C)C,"dry,powdery,musk,floral,fruity"
O=N(=O)c1c(C)c(C(=O)C)c(c(c1C(C)(C)C)N(=O)=O)C,"dry,powdery,musk,floral,fruity"
c1(C)c([N+]([O-])=O)c(C(C)(C)C)c([N+]([O-])=O)c(c1C(C)=O)C,"dry,powdery,musk,floral,fruity"
[O-][N+](c1c(C)c(c(C)c(c1C(C)(C)C)[N+]([O-])=O)C(C)=O)=O,"dry,powdery,musk,floral,fruity"
C(C(C)O)(C)O,"fruity,butter"
C(O)(C)C(O)C,"fruity,butter"
CC(O)C(O)C,"fruity,butter"
OC(C(C)O)C,"fruity,butter"
OC(C(O)C)C,"fruity,butter"
CC(C(C)O)O,"fruity,butter"
CC(O)C(C)O,"fruity,butter"
C(C)(C(O)C)O,"fruity,butter"
OC(C)C(O)C,"fruity,butter"
C(CCC)C(O)CCC,"oily,fruity"
CCCC(O)CCCC,"oily,fruity"
C(CC)C(CCCC)O,"oily,fruity"
CCCC(CCCC)O,"oily,fruity"
CCCCC(CCC)O,"oily,fruity"
C(O)(CCC)CCCC,"oily,fruity"
C(C)CCC(CCC)O,"oily,fruity"
C(C)CC(CCCC)O,"oily,fruity"
C(CC)C(O)CCCC,"oily,fruity"
C(CC)CC(O)CCC,"oily,fruity"
C(CC(O)CCC)CC,"oily,fruity"
C(C(CCCC)O)CC,"oily,fruity"
CCCCC(O)CCC,"oily,fruity"
C(CC(O)CCCC)C,"oily,fruity"
C(C(O)CCC)CCC,"oily,fruity"
C(O)(CCCC)CCC,"oily,fruity"
O(P(=O)(OC(C)C)OC(C)C)C(C)C,"woody,floral,green,citrus"
C(OP(OC(C)C)(OC(C)C)=O)(C)C,"woody,floral,green,citrus"
O(C(C)C)P(OC(C)C)(OC(C)C)=O,"woody,floral,green,citrus"
O(C(C)C)P(OC(C)C)(=O)OC(C)C,"woody,floral,green,citrus"
C(C)(OP(OC(C)C)(=O)OC(C)C)C,"woody,floral,green,citrus"
C(C)(C)OP(=O)(OC(C)C)OC(C)C,"woody,floral,green,citrus"
CC(C)OP(OC(C)C)(=O)OC(C)C,"woody,floral,green,citrus"
CC(C)OP(=O)(OC(C)C)OC(C)C,"woody,floral,green,citrus"
O(P(OC(C)C)(OC(C)C)=O)C(C)C,"woody,floral,green,citrus"
O(P(OC(C)C)(=O)OC(C)C)C(C)C,"woody,floral,green,citrus"
P(OC(C)C)(=O)(OC(C)C)OC(C)C,"woody,floral,green,citrus"
CC(OP(=O)(OC(C)C)OC(C)C)C,"woody,floral,green,citrus"
O=P(OC(C)C)(OC(C)C)OC(C)C,"woody,floral,green,citrus"
C(C)(OP(OC(C)C)(OC(C)C)=O)C,"woody,floral,green,citrus"
CC(C)OP(OC(C)C)(OC(C)C)=O,"woody,floral,green,citrus"
OC(CCCCCCC)C,"cheese,green,orange"
C(CCC)CCCC(O)C,"cheese,green,orange"
C(CC)CCCCC(O)C,"cheese,green,orange"
C(C)CCCCCC(O)C,"cheese,green,orange"
C(C)(CCCCCCC)O,"cheese,green,orange"
C(C(O)C)CCCCCC,"cheese,green,orange"
C(CCCCCCC)(O)C,"cheese,green,orange"
C(CC(C)O)CCCCC,"cheese,green,orange"
C(CCCCC)CC(O)C,"cheese,green,orange"
C(C(C)O)CCCCCC,"cheese,green,orange"
C(CCC)CCCC(C)O,"cheese,green,orange"
CC(CCCCCCC)O,"cheese,green,orange"
C(O)(CCCCCCC)C,"cheese,green,orange"
C(CCCC(C)O)CCC,"cheese,green,orange"
C(CCCC)CCC(O)C,"cheese,green,orange"
CCCCCCCC(C)O,"cheese,green,orange"
C(CCCCC)CC(C)O,"cheese,green,orange"
C(C1CCCCC1)(CC(C)=O)(C)C,"floral,woody,ethereal,waxy"
O=C(C)CC(C)(C1CCCCC1)C,"floral,woody,ethereal,waxy"
C1CCC(C(C)(C)CC(=O)C)CC1,"floral,woody,ethereal,waxy"
C(C(C1CCCCC1)(C)C)C(C)=O,"floral,woody,ethereal,waxy"
C1CCCCC1C(C)(C)CC(=O)C,"floral,woody,ethereal,waxy"
C1(CCCCC1)C(C)(C)CC(C)=O,"floral,woody,ethereal,waxy"
C1CCCCC1C(CC(=O)C)(C)C,"floral,woody,ethereal,waxy"
CC(CC(C)(C1CCCCC1)C)=O,"floral,woody,ethereal,waxy"
CC(=O)CC(C)(C)C1CCCCC1,"floral,woody,ethereal,waxy"
C1CCC(CC1)C(C)(CC(C)=O)C,"floral,woody,ethereal,waxy"
CC(CC(C)(C)C1CCCCC1)=O,"floral,woody,ethereal,waxy"
C(=O)(C)CC(C)(C1CCCCC1)C,"floral,woody,ethereal,waxy"
C1CC(CCC1)C(CC(=O)C)(C)C,"floral,woody,ethereal,waxy"
C1CC(CCC1)C(C)(C)CC(=O)C,"floral,woody,ethereal,waxy"
C1CCCC(C(C)(CC(C)=O)C)C1,"floral,woody,ethereal,waxy"
C1CC(CCC1)C(C)(CC(C)=O)C,"floral,woody,ethereal,waxy"
C1C(C(C)(C)CC(=O)C)CCCC1,"floral,woody,ethereal,waxy"
C(C(=O)C)C(C1CCCCC1)(C)C,"floral,woody,ethereal,waxy"
C[C@@H]1CC[C@H]2C(C)(C)C3C(CCC12C3)(OC(C)=O)C,"woody,earthy"
C1C23CCC(C)(OC(=O)C)C1C([C@@H]3CC[C@H]2C)(C)C,"woody,earthy"
CC1([C@H]2C3([C@@H](CC2)C)CC1C(CC3)(OC(C)=O)C)C,"woody,earthy"
[C@H]12C3([C@@H](CC1)C)CC(C2(C)C)C(OC(=O)C)(C)CC3,"woody,earthy"
CC(=O)OC1(C)C2C([C@@H]3CC[C@H](C3(C2)CC1)C)(C)C,"woody,earthy"
O=C(C)OC1(C2CC3([C@@H](CC[C@H]3C2(C)C)C)CC1)C,"woody,earthy"
C(OC1(C)CCC23CC1C(C)(C)[C@@H]3CC[C@H]2C)(=O)C,"woody,earthy"
CC(=O)OC1(C)CCC23CC1C(C)(C)[C@@H]2CC[C@H]3C,"woody,earthy"
CC1(C)[C@@H]2CC[C@H](C32CCC(C1C3)(C)OC(C)=O)C,"woody,earthy"
C1CC(C)(C2C(C)([C@H]3C1([C@H](C)CC3)C2)C)OC(C)=O,"woody,earthy"
C1C[C@@H]2C3(CC(C(C)(CC3)OC(C)=O)C2(C)C)[C@@H]1C,"woody,earthy"
C12C(C)([C@H]3C(CCC2(OC(=O)C)C)(C1)[C@H](C)CC3)C,"woody,earthy"
C12C(C)(C)[C@H]3C(CCC2(OC(=O)C)C)(C1)[C@H](C)CC3,"woody,earthy"
O(C1(C2C([C@@H]3CC[C@H](C3(C2)CC1)C)(C)C)C)C(C)=O,"woody,earthy"
C1CC(C2C(C)(C)[C@@H]3CC[C@@H](C)C13C2)(C)OC(=O)C,"woody,earthy"
[C@H]12C3([C@@H](CC1)C)CCC(C)(C(C2(C)C)C3)OC(=O)C,"woody,earthy"
[C@H]12C3([C@H](C)CC1)CCC(OC(=O)C)(C)C(C3)C2(C)C,"woody,earthy"
C1(C)(C)C2CC3(CCC2(C)OC(=O)C)[C@@H](CC[C@H]31)C,"woody,earthy"
[C@@H]1(C23CCC(C(C([C@@H]3CC1)(C)C)C2)(C)OC(C)=O)C,"woody,earthy"
C1CC(OC(C)=O)(C2C(C)([C@@H]3CC[C@@H](C)C13C2)C)C,"woody,earthy"
C123CC(C(C)(OC(C)=O)CC3)C(C)([C@@H]1CC[C@H]2C)C,"woody,earthy"
C(CCCC[C@H]1CCC(O1)=O)CC,"fatty,sweet,aldehydic"
O=C1O[C@@H](CCCCCCC)CC1,"fatty,sweet,aldehydic"
O=C1O[C@H](CC1)CCCCCCC,"fatty,sweet,aldehydic"
CCCCCCC[C@H]1CCC(=O)O1,"fatty,sweet,aldehydic"
O1[C@@H](CCCCCCC)CCC1=O,"fatty,sweet,aldehydic"
CCCCCCC[C@@H]1OC(CC1)=O,"fatty,sweet,aldehydic"
C(CC)CCCC[C@@H]1OC(=O)CC1,"fatty,sweet,aldehydic"
C1CC(=O)O[C@H]1CCCCCCC,"fatty,sweet,aldehydic"
O=C1CC[C@@H](O1)CCCCCCC,"fatty,sweet,aldehydic"
C(CCCCC[C@@H]1OC(=O)CC1)C,"fatty,sweet,aldehydic"
C(C)CCCCC[C@@H]1OC(CC1)=O,"fatty,sweet,aldehydic"
C1(=O)O[C@H](CC1)CCCCCCC,"fatty,sweet,aldehydic"
CCCCCCC[C@H]1CCC(O1)=O,"fatty,sweet,aldehydic"
O1[C@H](CCC1=O)CCCCCCC,"fatty,sweet,aldehydic"
C1C(=O)O[C@H](C1)CCCCCCC,"fatty,sweet,aldehydic"
C(CCCC[C@H]1CCC(=O)O1)CC,"fatty,sweet,aldehydic"
C(CCC)CCC[C@H]1CCC(O1)=O,"fatty,sweet,aldehydic"
C(C[C@H]1CCC(O1)=O)CCCCC,"fatty,sweet,aldehydic"
C(C)SCC,"ethereal,sulfuric"
C(SCC)C,"ethereal,sulfuric"
CCSCC,"ethereal,sulfuric"
S(CC)CC,"ethereal,sulfuric"
C(=C/C(=O)C)\CCC(C)C,"fruity,floral"
C(=C/C(C)=O)\CCC(C)C,"fruity,floral"
O=C(/C=C/CCC(C)C)C,"fruity,floral"
C(C(C)C)C/C=C/C(=O)C,"fruity,floral"
C(C)(/C=C/CCC(C)C)=O,"fruity,floral"
CC(=O)/C=C/CCC(C)C,"fruity,floral"
C(CC/C=C/C(=O)C)(C)C,"fruity,floral"
C(\C(=O)C)=C/CCC(C)C,"fruity,floral"
CC(C)CC/C=C/C(=O)C,"fruity,floral"
C(C/C=C/C(C)=O)C(C)C,"fruity,floral"
C(CC(C)C)/C=C/C(C)=O,"fruity,floral"
CC(CC/C=C/C(C)=O)C,"fruity,floral"
CC(/C=C/CCC(C)C)=O,"fruity,floral"
C(CC(C)C)/C=C/C(=O)C,"fruity,floral"
C(/C=C/C(=O)C)CC(C)C,"fruity,floral"
O=CC(c1ccccc1)(CC=C(C)C)C,"spicy,floral,cacao"
c1ccccc1C(CC=C(C)C)(C=O)C,"spicy,floral,cacao"
C(CC(C=O)(c1ccccc1)C)=C(C)C,"spicy,floral,cacao"
C(=O)C(CC=C(C)C)(c1ccccc1)C,"spicy,floral,cacao"
C(C)(=CCC(c1ccccc1)(C)C=O)C,"spicy,floral,cacao"
c1ccc(C(C)(CC=C(C)C)C=O)cc1,"spicy,floral,cacao"
CC(C)=CCC(C)(C=O)c1ccccc1,"spicy,floral,cacao"
C(C(C)(c1ccccc1)CC=C(C)C)=O,"spicy,floral,cacao"
CC(=CCC(C=O)(c1ccccc1)C)C,"spicy,floral,cacao"
c1c(cccc1)C(CC=C(C)C)(C=O)C,"spicy,floral,cacao"
c1ccc(cc1)C(C=O)(C)CC=C(C)C,"spicy,floral,cacao"
C(CC=C(C)C)(C=O)(c1ccccc1)C,"spicy,floral,cacao"
c1(C(C=O)(C)CC=C(C)C)ccccc1,"spicy,floral,cacao"
c1cc(ccc1)C(CC=C(C)C)(C=O)C,"spicy,floral,cacao"
C(C(c1ccccc1)(C)CC=C(C)C)=O,"spicy,floral,cacao"
CC(=CCC(C)(c1ccccc1)C=O)C,"spicy,floral,cacao"
C(C)(C)=CCC(C)(c1ccccc1)C=O,"spicy,floral,cacao"
C(C(CC=C(C)C)(c1ccccc1)C)=O,"spicy,floral,cacao"
C(=CC=O)C1OC1CCCC,"metallic"
C(C=O)=CC1OC1CCCC,"metallic"
C(CC)CC1C(C=CC=O)O1,"metallic"
C(C=CC1C(CCCC)O1)=O,"metallic"
C(C1OC1C=CC=O)CCC,"metallic"
CCCCC1C(C=CC=O)O1,"metallic"
C(=O)C=CC1OC1CCCC,"metallic"
C(C=CC1OC1CCCC)=O,"metallic"
C(CCC)C1C(O1)C=CC=O,"metallic"
C(=CC1C(CCCC)O1)C=O,"metallic"
O1C(C=CC=O)C1CCCC,"metallic"
C(=O)C=CC1C(CCCC)O1,"metallic"
O1C(C1CCCC)C=CC=O,"metallic"
C(C1C(O1)CCCC)=CC=O,"metallic"
C(C1OC1CCCC)=CC=O,"metallic"
C(CC1C(C=CC=O)O1)CC,"metallic"
O=CC=CC1C(O1)CCCC,"metallic"
C/C=C/C(=O)C,"fresh,chemical,fruity"
CC(/C=C/C)=O,"fresh,chemical,fruity"
C(\C(C)=O)=C/C,"fresh,chemical,fruity"
O=C(/C=C/C)C,"fresh,chemical,fruity"
O=C(C)/C=C/C,"fresh,chemical,fruity"
C(=C/C(C)=O)\C,"fresh,chemical,fruity"
C(=C/C(=O)C)\C,"fresh,chemical,fruity"
C(\C)=C/C(=O)C,"fresh,chemical,fruity"
C/C=C/C(C)=O,"fresh,chemical,fruity"
C(/C=C/C)(C)=O,"fresh,chemical,fruity"
C(=O)(CC(=O)OC/C=C(/CCC=C(C)C)C)C,"fruity,floral"
C(C(=O)C)C(=O)OC/C=C(/CCC=C(C)C)C,"fruity,floral"
O=C(CC(C)=O)OC/C=C(\C)CCC=C(C)C,"fruity,floral"
C(=C(C)C)CC/C(=C/COC(CC(C)=O)=O)C,"fruity,floral"
O(C(=O)CC(C)=O)C/C=C(\C)CCC=C(C)C,"fruity,floral"
C(CC(=O)C)(OC/C=C(/CCC=C(C)C)C)=O,"fruity,floral"
C(CC=C(C)C)/C(=C/COC(CC(=O)C)=O)C,"fruity,floral"
C(=C\COC(=O)CC(=O)C)(\C)CCC=C(C)C,"fruity,floral"
CC(=CCC/C(C)=C/COC(CC(C)=O)=O)C,"fruity,floral"
C(/C=C(/CCC=C(C)C)C)OC(CC(=O)C)=O,"fruity,floral"
CC(C)=CCC/C(=C/COC(CC(=O)C)=O)C,"fruity,floral"
CC(=CCC/C(=C/COC(=O)CC(C)=O)C)C,"fruity,floral"
C/C(CCC=C(C)C)=C\COC(=O)CC(C)=O,"fruity,floral"
C(CC(C)=O)(=O)OC/C=C(/CCC=C(C)C)C,"fruity,floral"
C/C(=C\COC(=O)CC(=O)C)/CCC=C(C)C,"fruity,floral"
C(/C(C)=C/COC(=O)CC(C)=O)CC=C(C)C,"fruity,floral"
C(=CCC/C(=C/COC(=O)CC(=O)C)C)(C)C,"fruity,floral"
C(OC(=O)CC(=O)C)/C=C(/CCC=C(C)C)C,"fruity,floral"
C(=C(C)C)CC/C(=C/COC(=O)CC(=O)C)C,"fruity,floral"
CC(=O)CC(OC/C=C(/CCC=C(C)C)C)=O,"fruity,floral"
O=C(CC(C)=O)OC/C=C(/CCC=C(C)C)C,"fruity,floral"
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,"oily,fruity"
C(COC(=O)CCCCCCCCC(OCCCC)=O)CC,"oily,fruity"
CCCCOC(=O)CCCCCCCCC(OCCCC)=O,"oily,fruity"
C(CCCCCCC(OCCCC)=O)CC(OCCCC)=O,"oily,fruity"
C(CCOC(=O)CCCCCCCCC(OCCCC)=O)C,"oily,fruity"
C(OC(CCCCCCCCC(OCCCC)=O)=O)CCC,"oily,fruity"
C(CC(=O)OCCCC)CCCCCCC(=O)OCCCC,"oily,fruity"
CCCCOC(CCCCCCCCC(=O)OCCCC)=O,"oily,fruity"
C(OC(=O)CCCCCCCCC(OCCCC)=O)CCC,"oily,fruity"
C(OC(=O)CCCCCCCCC(=O)OCCCC)CCC,"oily,fruity"
C(CCC)OC(CCCCCCCCC(OCCCC)=O)=O,"oily,fruity"
O(C(CCCCCCCCC(OCCCC)=O)=O)CCCC,"oily,fruity"
C(CCCCCCC(=O)OCCCC)CC(OCCCC)=O,"oily,fruity"
O(CCCC)C(CCCCCCCCC(OCCCC)=O)=O,"oily,fruity"
C(OCCCC)(CCCCCCCCC(OCCCC)=O)=O,"oily,fruity"
C(=O)(OCCCC)CCCCCCCCC(OCCCC)=O,"oily,fruity"
CCCCOC(CCCCCCCCC(OCCCC)=O)=O,"oily,fruity"
C(CCCC(OCCCC)=O)CCCCC(=O)OCCCC,"oily,fruity"
Oc1c(=O)cc(C(C)C)ccc1,"phenolic,woody,liquor"
CC(c1cc(=O)c(O)ccc1)C,"phenolic,woody,liquor"
Oc1c(=O)cc(ccc1)C(C)C,"phenolic,woody,liquor"
CC(c1cc(c(O)ccc1)=O)C,"phenolic,woody,liquor"
C(c1cc(=O)c(O)ccc1)(C)C,"phenolic,woody,liquor"
C(C)(c1cc(=O)c(O)ccc1)C,"phenolic,woody,liquor"
CC(C)c1cccc(c(=O)c1)O,"phenolic,woody,liquor"
c1(cccc(C(C)C)cc1=O)O,"phenolic,woody,liquor"
c1(O)cccc(C(C)C)cc1=O,"phenolic,woody,liquor"
c1(O)c(cc(ccc1)C(C)C)=O,"phenolic,woody,liquor"
c1ccc(cc(c1O)=O)C(C)C,"phenolic,woody,liquor"
